Release date,Title,Author,Price,Total sales (current month),Publisher
2021/04/02,The Boss’s Shotgun Wedding [VertiComix](1),[author]shibuciyuan : Kuaikan Comics [story]Flower,0.0,15,[publisher]KUAIKAN
2021/04/02,The Boss’s Shotgun Wedding [VertiComix](1),[author]shibuciyuan : Kuaikan Comics [story]Flower,0.6,1,[publisher]KUAIKAN
2021/04/02,The Boss’s Shotgun Wedding [VertiComix](2),[author]shibuciyuan : Kuaikan Comics [story]Flower,0.0,6,[publisher]KUAIKAN
2021/04/02,Embrace My Shadow  [VertiComix]（1）,[author]Nianhuarexiao : HongShu : Rose Studio,0.0,1,[publisher]KUAIKAN
2021/04/02,Facelift Game [VertiComix](1),[author]JIN QIU,0.0,2,[publisher]KUAIKAN
2021/04/06,Princess Maid [VertiComix](1),[author]Koowa Group : Ayu : Heibaigeer,0.0,1,[publisher]KUAIKAN
2021/06/04,Indulged in Your Radiance [VertiComix]（1）,[author]yuchi,0.0,1,[publisher]KUAIKAN
2021/06/01,Sweet Bite Marks  [VertiComix]（1）,[author]Ruis : Yikai,0.0,10,[publisher]KUAIKAN
2021/06/01,Sweet Bite Marks  [VertiComix]（2）,[author]Ruis : Yikai,0.0,4,[publisher]KUAIKAN
2021/06/01,Sweet Bite Marks  [VertiComix]（3）,[author]Ruis : Yikai,0.3,1,[publisher]KUAIKAN
2021/06/04,The Silent Concubine [VertiComix]（1）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.0,24,[publisher]KUAIKAN
2021/06/04,The Silent Concubine [VertiComix]（2）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.0,13,[publisher]KUAIKAN
2021/06/04,The Silent Concubine [VertiComix]（3）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.06,2,[publisher]KUAIKAN
2021/06/04,The Silent Concubine [VertiComix]（3）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.3,1,[publisher]KUAIKAN
2021/06/04,The Silent Concubine [VertiComix]（3）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.6,1,[publisher]KUAIKAN
2021/06/04,The Silent Concubine [VertiComix]（4）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.06,2,[publisher]KUAIKAN
2021/06/04,The Silent Concubine [VertiComix]（4）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.3,1,[publisher]KUAIKAN
2021/06/04,The Silent Concubine [VertiComix]（4）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.6,1,[publisher]KUAIKAN
2021/06/04,The Silent Concubine [VertiComix]（5）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.06,2,[publisher]KUAIKAN
2021/06/04,The Silent Concubine [VertiComix]（5）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.3,1,[publisher]KUAIKAN
2021/06/04,The Silent Concubine [VertiComix]（5）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.6,1,[publisher]KUAIKAN
2021/06/04,The Silent Concubine [VertiComix]（6）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.3,1,[publisher]KUAIKAN
2021/06/04,The Silent Concubine [VertiComix]（7）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.3,1,[publisher]KUAIKAN
2021/06/04,The Silent Concubine [VertiComix]（8）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.3,1,[publisher]KUAIKAN
2021/06/04,The Silent Concubine [VertiComix]（9）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.3,1,[publisher]KUAIKAN
2021/06/04,The Silent Concubine [VertiComix]（10）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.3,1,[publisher]KUAIKAN
2021/06/04,The Silent Concubine [VertiComix]（11）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.3,1,[publisher]KUAIKAN
2021/05/04,Whose baby is it [VertiComix](1),[author]WenRenNiaoShiDuo : WuXianZuoYe : Yayoshi : YSSS Studio,0.0,13,[publisher]KUAIKAN
2021/05/04,Whose baby is it [VertiComix](2),[author]WenRenNiaoShiDuo : WuXianZuoYe : Yayoshi : YSSS Studio,0.0,2,[publisher]KUAIKAN
2021/05/07,She Is Also Cute Today [VertiComix](1),[author]Guo Site,0.0,9,[publisher]KUAIKAN
2021/05/07,She Is Also Cute Today [VertiComix](2),[author]Guo Site,0.0,6,[publisher]KUAIKAN
2021/05/07,She Is Also Cute Today [VertiComix](3),[author]Guo Site,0.3,1,[publisher]KUAIKAN
2021/05/07,She Is Also Cute Today [VertiComix](4),[author]Guo Site,0.3,1,[publisher]KUAIKAN
2021/05/07,She Is Also Cute Today [VertiComix](5),[author]Guo Site,0.3,1,[publisher]KUAIKAN
2021/05/07,She Is Also Cute Today [VertiComix](6),[author]Guo Site,0.3,1,[publisher]KUAIKAN
2021/05/07,She Is Also Cute Today [VertiComix](7),[author]Guo Site,0.3,1,[publisher]KUAIKAN
2021/05/07,She Is Also Cute Today [VertiComix](8),[author]Guo Site,0.3,1,[publisher]KUAIKAN
2021/05/07,She Is Also Cute Today [VertiComix](9),[author]Guo Site,0.3,1,[publisher]KUAIKAN
2021/05/07,She Is Also Cute Today [VertiComix](10),[author]Guo Site,0.3,1,[publisher]KUAIKAN
2021/05/07,She Is Also Cute Today [VertiComix](11),[author]Guo Site,0.3,1,[publisher]KUAIKAN
2021/05/07,She Is Also Cute Today [VertiComix](12),[author]Guo Site,0.3,1,[publisher]KUAIKAN
2021/05/07,She Is Also Cute Today [VertiComix](13),[author]Guo Site,0.3,1,[publisher]KUAIKAN
2021/05/07,She Is Also Cute Today [VertiComix](14),[author]Guo Site,0.3,1,[publisher]KUAIKAN
2021/05/07,She Is Also Cute Today [VertiComix](15),[author]Guo Site,0.3,1,[publisher]KUAIKAN
2021/05/07,The Devil Butler  [VertiComix]（1）,[author]Xiao jiu chi yu : Hong shu wang : The Miracle-stone Comic Studio,0.0,2,[publisher]KUAIKAN
2021/05/07,She Is Also Cute Today [VertiComix](16),[author]Guo Site,0.3,1,[publisher]KUAIKAN
2021/05/07,She Is Also Cute Today [VertiComix](17),[author]Guo Site,0.3,1,[publisher]KUAIKAN
2021/05/07,She Is Also Cute Today [VertiComix](18),[author]Guo Site,0.3,1,[publisher]KUAIKAN
2021/05/07,She Is Also Cute Today [VertiComix](18),[author]Guo Site,0.6,1,[publisher]KUAIKAN
2021/06/01,Ascend [VertiComix]（1）,[author]xuanzhe,0.0,4,[publisher]KUAIKAN
2021/06/01,Ascend [VertiComix]（2）,[author]xuanzhe,0.0,1,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（1）,[author]Syball,0.0,37,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（2）,[author]Syball,0.0,14,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（3）,[author]Syball,0.3,5,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（3）,[author]Syball,0.6,2,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（4）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（4）,[author]Syball,0.6,2,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（5）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（5）,[author]Syball,0.6,2,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（6）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（6）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（7）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（7）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（8）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（8）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（9）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（9）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（10）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（10）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（11）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（11）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/06/01,The Prince and His Mischievous One  [VertiComix]（1）,[author]XiaoShao Studio,0.0,1,[publisher]KUAIKAN
2021/06/01,The Prince and His Mischievous One  [VertiComix]（2）,[author]XiaoShao Studio,0.0,1,[publisher]KUAIKAN
2021/06/01,The Prince and His Mischievous One  [VertiComix]（3）,[author]XiaoShao Studio,0.6,1,[publisher]KUAIKAN
2021/06/01,The Prince and His Mischievous One  [VertiComix]（4）,[author]XiaoShao Studio,0.6,1,[publisher]KUAIKAN
2021/06/01,The Prince and His Mischievous One  [VertiComix]（5）,[author]XiaoShao Studio,0.6,1,[publisher]KUAIKAN
2021/06/01,The Prince and His Mischievous One  [VertiComix]（6）,[author]XiaoShao Studio,0.6,1,[publisher]KUAIKAN
2021/06/01,The Prince and His Mischievous One  [VertiComix]（7）,[author]XiaoShao Studio,0.6,1,[publisher]KUAIKAN
2021/06/01,The Prince and His Mischievous One  [VertiComix]（8）,[author]XiaoShao Studio,0.6,1,[publisher]KUAIKAN
2021/06/01,The Prince and His Mischievous One  [VertiComix]（9）,[author]XiaoShao Studio,0.6,1,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（12）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（12）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（13）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（13）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（14）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（14）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（15）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/01,Ogus’s Law  [VertiComix]（15）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/06/08,Ogus’s Law  [VertiComix]（16）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/08,Ogus’s Law  [VertiComix]（16）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/06/01,The Prince and His Mischievous One  [VertiComix]（10）,[author]XiaoShao Studio,0.6,1,[publisher]KUAIKAN
2021/06/01,The Prince and His Mischievous One  [VertiComix]（11）,[author]XiaoShao Studio,0.6,1,[publisher]KUAIKAN
2021/06/01,The Prince and His Mischievous One  [VertiComix]（12）,[author]XiaoShao Studio,0.6,1,[publisher]KUAIKAN
2021/06/01,The Prince and His Mischievous One  [VertiComix]（13）,[author]XiaoShao Studio,0.6,1,[publisher]KUAIKAN
2021/06/08,The Prince and His Mischievous One  [VertiComix]（14）,[author]XiaoShao Studio,0.6,1,[publisher]KUAIKAN
2021/06/08,Ogus’s Law  [VertiComix]（17）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/08,Ogus’s Law  [VertiComix]（17）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/06/08,Ogus’s Law  [VertiComix]（18）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/08,Ogus’s Law  [VertiComix]（18）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/06/08,Ogus’s Law  [VertiComix]（19）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/08,Ogus’s Law  [VertiComix]（19）,[author]Syball,0.6,2,[publisher]KUAIKAN
2021/06/08,Ogus’s Law  [VertiComix]（20）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/08,Ogus’s Law  [VertiComix]（20）,[author]Syball,0.6,2,[publisher]KUAIKAN
2021/06/15,Ogus’s Law  [VertiComix]（21）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/15,Ogus’s Law  [VertiComix]（21）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/06/08,The Prince and His Mischievous One  [VertiComix]（15）,[author]XiaoShao Studio,0.6,1,[publisher]KUAIKAN
2021/06/08,The Prince and His Mischievous One  [VertiComix]（16）,[author]XiaoShao Studio,0.6,1,[publisher]KUAIKAN
2021/06/08,The Prince and His Mischievous One  [VertiComix]（17）,[author]XiaoShao Studio,0.6,1,[publisher]KUAIKAN
2021/06/08,The Prince and His Mischievous One  [VertiComix]（18）,[author]XiaoShao Studio,0.6,1,[publisher]KUAIKAN
2021/06/15,The Prince and His Mischievous One  [VertiComix]（19）,[author]XiaoShao Studio,0.6,1,[publisher]KUAIKAN
2021/06/15,Ogus’s Law  [VertiComix]（22）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/15,Ogus’s Law  [VertiComix]（22）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/06/15,Ogus’s Law  [VertiComix]（23）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/15,Ogus’s Law  [VertiComix]（23）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/06/15,Ogus’s Law  [VertiComix]（24）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/15,Ogus’s Law  [VertiComix]（24）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/06/15,Ogus’s Law  [VertiComix]（25）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/15,Ogus’s Law  [VertiComix]（25）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/06/22,Ogus’s Law  [VertiComix]（26）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/22,Ogus’s Law  [VertiComix]（26）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/06/15,The Prince and His Mischievous One  [VertiComix]（20）,[author]XiaoShao Studio,0.6,1,[publisher]KUAIKAN
2021/06/15,The Prince and His Mischievous One  [VertiComix]（21）,[author]XiaoShao Studio,0.6,1,[publisher]KUAIKAN
2021/06/15,The Prince and His Mischievous One  [VertiComix]（22）,[author]XiaoShao Studio,0.6,1,[publisher]KUAIKAN
2021/06/15,The Prince and His Mischievous One  [VertiComix]（23）,[author]XiaoShao Studio,0.6,1,[publisher]KUAIKAN
2021/06/22,Ogus’s Law  [VertiComix]（27）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/22,Ogus’s Law  [VertiComix]（27）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/06/22,Ogus’s Law  [VertiComix]（28）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/22,Ogus’s Law  [VertiComix]（28）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/06/22,Ogus’s Law  [VertiComix]（29）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/22,Ogus’s Law  [VertiComix]（29）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/06/22,Ogus’s Law  [VertiComix]（30）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/22,Ogus’s Law  [VertiComix]（30）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/06/29,Ogus’s Law  [VertiComix]（31）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/06/29,Ogus’s Law  [VertiComix]（31）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/06/22,The Prince and His Mischievous One  [VertiComix]（24）,[author]XiaoShao Studio,0.6,1,[publisher]KUAIKAN
2021/06/22,The Prince and His Mischievous One  [VertiComix]（25）,[author]XiaoShao Studio,0.6,1,[publisher]KUAIKAN
2021/06/22,The Prince and His Mischievous One  [VertiComix]（26）,[author]XiaoShao Studio,0.6,1,[publisher]KUAIKAN
2021/06/18,The Silent Concubine [VertiComix]（25）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.6,1,[publisher]KUAIKAN
2021/06/18,The Silent Concubine [VertiComix]（26）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.6,1,[publisher]KUAIKAN
2021/06/18,The Silent Concubine [VertiComix]（27）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.6,1,[publisher]KUAIKAN
2021/06/25,The Silent Concubine [VertiComix]（28）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.6,1,[publisher]KUAIKAN
2021/06/11,The Silent Concubine [VertiComix]（20）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.3,1,[publisher]KUAIKAN
2021/06/11,The Silent Concubine [VertiComix]（21）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.3,1,[publisher]KUAIKAN
2021/06/11,The Silent Concubine [VertiComix]（22）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.3,1,[publisher]KUAIKAN
2021/06/18,The Silent Concubine [VertiComix]（24）,[author]QiangTang : The Shubl Website : Kuaikan Comics : Baili Junxi,0.6,1,[publisher]KUAIKAN
2021/07/12,Mermaid’s Egg [VertiComix](18),[author]wan,0.6,2,[publisher]KUAIKAN
2021/07/12,Mermaid’s Egg [VertiComix](19),[author]wan,0.6,2,[publisher]KUAIKAN
2021/07/12,Mermaid’s Egg [VertiComix](20),[author]wan,0.6,2,[publisher]KUAIKAN
2021/07/12,Mermaid’s Egg [VertiComix](21),[author]wan,0.6,2,[publisher]KUAIKAN
2021/07/12,Mermaid’s Egg [VertiComix](22),[author]wan,0.6,2,[publisher]KUAIKAN
2021/07/19,Mermaid’s Egg [VertiComix](23),[author]wan,0.6,2,[publisher]KUAIKAN
2021/07/19,Mermaid’s Egg [VertiComix](24),[author]wan,0.6,2,[publisher]KUAIKAN
2021/06/01,To Be or Not to Be [VertiComix](1),[author]The Shubl Website : Yiyiyiyi : Kuaikan Comics : Wang Yi,0.0,1,[publisher]KUAIKAN
2021/06/01,To Be or Not to Be [VertiComix](1),[author]The Shubl Website : Yiyiyiyi : Kuaikan Comics : Wang Yi,0.06,1,[publisher]KUAIKAN
2021/06/01,To Be or Not to Be [VertiComix](2),[author]The Shubl Website : Yiyiyiyi : Kuaikan Comics : Wang Yi,0.06,1,[publisher]KUAIKAN
2021/06/01,To Be or Not to Be [VertiComix](3),[author]The Shubl Website : Yiyiyiyi : Kuaikan Comics : Wang Yi,0.06,1,[publisher]KUAIKAN
2021/06/01,To Be or Not to Be [VertiComix](4),[author]The Shubl Website : Yiyiyiyi : Kuaikan Comics : Wang Yi,0.06,1,[publisher]KUAIKAN
2021/06/01,To Be or Not to Be [VertiComix](5),[author]The Shubl Website : Yiyiyiyi : Kuaikan Comics : Wang Yi,0.06,1,[publisher]KUAIKAN
2021/06/01,The Heart-Rending Crime [VertiComix](1),[author]Kilnpunk : olacomic [story]shudanbl.com,0.0,2,[publisher]KUAIKAN
2021/06/01,The Heart-Rending Crime [VertiComix](1),[author]Kilnpunk : olacomic [story]shudanbl.com,0.06,1,[publisher]KUAIKAN
2021/06/01,The Heart-Rending Crime [VertiComix](2),[author]Kilnpunk : olacomic [story]shudanbl.com,0.0,2,[publisher]KUAIKAN
2021/06/01,The Heart-Rending Crime [VertiComix](2),[author]Kilnpunk : olacomic [story]shudanbl.com,0.06,1,[publisher]KUAIKAN
2021/06/01,The Heart-Rending Crime [VertiComix](3),[author]Kilnpunk : olacomic [story]shudanbl.com,0.06,1,[publisher]KUAIKAN
2021/06/01,The Heart-Rending Crime [VertiComix](4),[author]Kilnpunk : olacomic [story]shudanbl.com,0.06,1,[publisher]KUAIKAN
2021/06/01,The Heart-Rending Crime [VertiComix](5),[author]Kilnpunk : olacomic [story]shudanbl.com,0.06,1,[publisher]KUAIKAN
2021/06/01,Breed My Dear Enemy [VertiComix](1),[author]Fengyuziran : Boyi Animation [story]Ihuayue,0.0,2,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](1),[author]CHIYU,0.0,15,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](1),[author]CHIYU,0.06,2,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](1),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](2),[author]CHIYU,0.0,8,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](2),[author]CHIYU,0.06,2,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](2),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](3),[author]CHIYU,0.06,2,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](3),[author]CHIYU,0.3,1,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](3),[author]CHIYU,0.6,2,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](4),[author]CHIYU,0.06,2,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](4),[author]CHIYU,0.3,1,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](4),[author]CHIYU,0.6,2,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](5),[author]CHIYU,0.06,2,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](5),[author]CHIYU,0.3,1,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](5),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](6),[author]CHIYU,0.3,1,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](6),[author]CHIYU,0.6,2,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](7),[author]CHIYU,0.3,1,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](7),[author]CHIYU,0.6,2,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](8),[author]CHIYU,0.6,2,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](9),[author]CHIYU,0.6,2,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](10),[author]CHIYU,0.6,2,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](11),[author]CHIYU,0.6,2,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](12),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/06/01,Private Devil Puppy [VertiComix](13),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/06/08,Private Devil Puppy [VertiComix](14),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/06/08,Private Devil Puppy [VertiComix](15),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/06/08,Private Devil Puppy [VertiComix](16),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/06/08,Private Devil Puppy [VertiComix](17),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/06/08,Private Devil Puppy [VertiComix](18),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/06/15,Private Devil Puppy [VertiComix](19),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/06/15,Private Devil Puppy [VertiComix](20),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/06/15,Private Devil Puppy [VertiComix](21),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/06/15,Private Devil Puppy [VertiComix](22),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/06/15,Private Devil Puppy [VertiComix](23),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/06/22,Private Devil Puppy [VertiComix](24),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/06/22,Private Devil Puppy [VertiComix](25),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/06/22,Private Devil Puppy [VertiComix](26),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/06/22,Private Devil Puppy [VertiComix](27),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/06/22,Private Devil Puppy [VertiComix](28),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/06/29,Private Devil Puppy [VertiComix](29),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/07/06,My Scheming Prince  [VertiComix]（1）,[author]YOOSA,0.0,2,[publisher]KUAIKAN
2021/07/06,My Scheming Prince  [VertiComix]（2）,[author]YOOSA,0.0,1,[publisher]KUAIKAN
2021/07/02,She Is Also Cute Today [VertiComix](53),[author]Guo Site,0.3,1,[publisher]KUAIKAN
2021/07/02,She Is Also Cute Today [VertiComix](54),[author]Guo Site,0.3,1,[publisher]KUAIKAN
2021/07/02,She Is Also Cute Today [VertiComix](55),[author]Guo Site,0.3,1,[publisher]KUAIKAN
2021/07/04,Ogus’s Law  [VertiComix]（32）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/07/04,Ogus’s Law  [VertiComix]（32）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/07/04,Ogus’s Law  [VertiComix]（33）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/07/04,Ogus’s Law  [VertiComix]（33）,[author]Syball,0.6,1,[publisher]KUAIKAN
2021/07/04,Ogus’s Law  [VertiComix]（34）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/07/04,Ogus’s Law  [VertiComix]（35）,[author]Syball,0.3,3,[publisher]KUAIKAN
2021/07/05,Private Devil Puppy [VertiComix](30),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/07/05,Private Devil Puppy [VertiComix](31),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/07/05,Private Devil Puppy [VertiComix](32),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/07/05,Private Devil Puppy [VertiComix](33),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/07/05,Private Devil Puppy [VertiComix](34),[author]CHIYU,0.6,1,[publisher]KUAIKAN
2021/07/04,The God Devourer [VertiComix](1),[author]Rose Studio,0.0,2,[publisher]KUAIKAN
2021/07/04,The God Devourer [VertiComix](2),[author]Rose Studio,0.0,2,[publisher]KUAIKAN
2021/07/04,The Goddess of Healing [VertiComix](1),[author]HUQI : JIANGWUWU,0.0,12,[publisher]KUAIKAN
2021/07/04,The Goddess of Healing [VertiComix](2),[author]HUQI : JIANGWUWU,0.0,5,[publisher]KUAIKAN
2021/07/04,The Goddess of Healing [VertiComix](2),[author]HUQI : JIANGWUWU,0.6,1,[publisher]KUAIKAN
2021/07/04,The Goddess of Healing [VertiComix](3),[author]HUQI : JIANGWUWU,0.6,4,[publisher]KUAIKAN
2021/07/04,The Goddess of Healing [VertiComix](4),[author]HUQI : JIANGWUWU,0.3,1,[publisher]KUAIKAN
2021/07/04,The Goddess of Healing [VertiComix](4),[author]HUQI : JIANGWUWU,0.6,3,[publisher]KUAIKAN
2021/07/04,The Goddess of Healing [VertiComix](5),[author]HUQI : JIANGWUWU,0.3,1,[publisher]KUAIKAN
2021/07/04,The Goddess of Healing [VertiComix](5),[author]HUQI : JIANGWUWU,0.6,3,[publisher]KUAIKAN
2021/07/04,The Goddess of Healing [VertiComix](6),[author]HUQI : JIANGWUWU,0.3,1,[publisher]KUAIKAN
